titulo,fecha,hora,resumen,contenido,categoria,autor,tags,url,fecha_extraccion,imagenes,fuente,created_at,caracteres_contenido,palabras_contenido
Alemania sigue como líder en la Liga de las Naciones tras su victoria y empate de Países Bajos,,,"Campaña de sensibilización ambiental en Puno busca proteger la Bahía y el Lago Titicaca en escuelas			




			28 agosto, 2024","Campaña de sensibilización ambiental en Puno busca proteger la Bahía y el Lago Titicaca en escuelas			




			28 agosto, 2024",,,,https://punonoticias.pe/alemania-lider-liga-naciones/,2025-09-18 00:00:55,"https://punonoticias.pe/wp-content/uploads/2024/08/457386099_834061258878885_2313299313431298920_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/465750883_1069380541649671_6891369543644089423_n-300x226.jpg",Puno Noticias,2025-09-18 00:00:55,125,19
Portada - Puno Noticias,,,"Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/page/7/,2025-09-18 00:00:57,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-768x430.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Hospital-Carlos-Monge-Medrano-Juliaca-768x435.jpg",Puno Noticias,2025-09-18 00:00:57,140,21
Minsa Supervisa Establecimientos de Salud en Yunguyo para Mejorar Atención Médica,,,"Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/minsa-supervisa-servicios-salud-yunguyo/,2025-09-18 00:00:59,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-300x168.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464391539_1060244472563278_3258311975674989060_n-300x225.jpg",Puno Noticias,2025-09-18 00:00:59,128,20
Antamina lanza nueva convocatoria de trabajo en octubre 2024 con altos sueldos: ¡Postula ahora!,,,"Accidente en vía Phara – Aporoma deja varios heridos tras caída de camioneta a un abismo			




			7 julio, 2025","Accidente en vía Phara – Aporoma deja varios heridos tras caída de camioneta a un abismo			




			7 julio, 2025",,,,https://punonoticias.pe/convocatoria-trabajo-antamina-octubre-2024/,2025-09-18 00:01:01,"https://punonoticias.pe/wp-content/uploads/2025/07/517161297_1248692970385093_4225458767107482948_n-300x169.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464411561_1060216609232731_2387538404152953611_n-300x200.jpg",Puno Noticias,2025-09-18 00:01:01,112,19
Desfile cívico-militar celebra el 98° aniversario de la Provincia de San Román en Juliaca,,,"Alianza Lima anuncia la salida de Gonzalo Aguirre a días del final del Torneo Apertura 2025			




			8 julio, 2025","Alianza Lima anuncia la salida de Gonzalo Aguirre a días del final del Torneo Apertura 2025			




			8 julio, 2025",,,,https://punonoticias.pe/desfile-civico-militar-98-aniversario-san-roman/,2025-09-18 00:01:03,"https://punonoticias.pe/wp-content/uploads/2025/07/Alianza-Lima-240x300.jpeg, https://punonoticias.pe/wp-content/uploads/2024/11/465763452_1069383304982728_1119216241365345330_n-300x177.jpg",Puno Noticias,2025-09-18 00:01:03,115,19
Hallan camioneta desmantelada tras ser reportada como robada en Puno,,,"know your Worst Enemies: Fake Jewelry sellers			




			10 marzo, 2022","know your Worst Enemies: Fake Jewelry sellers			




			10 marzo, 2022",,,,https://punonoticias.pe/hallan-camioneta-desmantelada-puno-juliaca/,2025-09-18 00:01:05,"https://punonoticias.pe/wp-content/uploads/2022/02/pexels-ari-roberts-9637587-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/moto-300x174.jpg",Puno Noticias,2025-09-18 00:01:05,70,10
Personal del Centro de Salud Cono Sur en Juliaca rechaza cambio de director,,,"Dos muertes maternas en partos domiciliarios en Puno esta semana generan alerta en la región			




			23 octubre, 2024","Dos muertes maternas en partos domiciliarios en Puno esta semana generan alerta en la región			




			23 octubre, 2024",,,,https://punonoticias.pe/trabajadores-centro-salud-cono-sur-juliaca-rechazan-cambio-director/,2025-09-18 00:01:07,"https://punonoticias.pe/wp-content/uploads/2024/10/464316832_1060245155896543_5790530970068114772_n-300x168.jpg, https://punonoticias.pe/wp-content/uploads/2024/08/457386099_834061258878885_2313299313431298920_n-300x200.jpg",Puno Noticias,2025-09-18 00:01:07,119,18
Estudiantes del Colegio Fe y Ciencia Protestan por Instalación de Reductores de Velocidad,,,"Cambio sorprendente: Coronel Harvey Colchado asume la custodia de un puente en medio de crisis			




			11 octubre, 2024","Cambio sorprendente: Coronel Harvey Colchado asume la custodia de un puente en medio de crisis			




			11 octubre, 2024",,,,https://punonoticias.pe/protesta-colegio-fe-y-ciencia-reductores-de-velocidad/,2025-09-18 00:01:08,"https://punonoticias.pe/wp-content/uploads/2024/10/colchado-300x170.jpg, https://punonoticias.pe/wp-content/uploads/2024/01/421588385_887836203137440_4813217886945642767_n-300x165.jpg",Puno Noticias,2025-09-18 00:01:08,121,18
know your Worst Enemies: Fake Jewelry sellers,,,"Campaña de sensibilización ambiental en Puno busca proteger la Bahía y el Lago Titicaca en escuelas			




			28 agosto, 2024","Campaña de sensibilización ambiental en Puno busca proteger la Bahía y el Lago Titicaca en escuelas			




			28 agosto, 2024",,,,https://punonoticias.pe/know-your-worst-enemies-fake-jewelry-sellers/,2025-09-18 00:01:10,"https://punonoticias.pe/wp-content/uploads/2024/08/457386099_834061258878885_2313299313431298920_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/272205853_486512026170261_5571336276157265636_n-300x200.jpg",Puno Noticias,2025-09-18 00:01:10,125,19
Alianza Lima anuncia la salida de Gonzalo Aguirre a días del final del Torneo Apertura 2025,,,"Asociación de Víctimas Solicita Exclusión de PNP y FFAA de la Festividad de la Virgen de la Candelaria 2024 en Puno			




			26 enero, 2024","Asociación de Víctimas Solicita Exclusión de PNP y FFAA de la Festividad de la Virgen de la Candelaria 2024 en Puno			




			26 enero, 2024",,,,https://punonoticias.pe/salida-gonzalo-aguirre-alianza-lima/,2025-09-18 00:01:12,"https://punonoticias.pe/wp-content/uploads/2024/01/421588385_887836203137440_4813217886945642767_n-300x165.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/465763452_1069383304982728_1119216241365345330_n-300x177.jpg",Puno Noticias,2025-09-18 00:01:12,140,24
Municipio de San Román clausura cantinas ilegales y licorería cerca del hospital Carlos Monge Medrano,,,"Cambio sorprendente: Coronel Harvey Colchado asume la custodia de un puente en medio de crisis			




			11 octubre, 2024","Cambio sorprendente: Coronel Harvey Colchado asume la custodia de un puente en medio de crisis			




			11 octubre, 2024",,,,https://punonoticias.pe/municipio-san-roman-clausura-cantinas-licoreria-hospital/,2025-09-18 00:01:14,"https://punonoticias.pe/wp-content/uploads/2024/10/colchado-300x170.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Hospital-Carlos-Monge-Medrano-Juliaca-300x170.jpg",Puno Noticias,2025-09-18 00:01:14,121,18
Produce impulsa el desarrollo de microempresarios con talleres virtuales y presenciales,,,"Juliaca: Una ciudad que crece sin planificación y sin rumbo			




			23 octubre, 2024","Juliaca: Una ciudad que crece sin planificación y sin rumbo			




			23 octubre, 2024",,,,https://punonoticias.pe/puno-produce-talleres-microempresarios/,2025-09-18 00:01:16,"https://punonoticias.pe/wp-content/uploads/2024/10/464338649_1060235352564190_7644131176354280642_n-300x300.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464411561_1060216609232731_2387538404152953611_n-300x200.jpg",Puno Noticias,2025-09-18 00:01:16,86,13
Irán prohíbe bíperes y walkie-talkies en vuelos tras las explosiones en Líbano,,,"Trump lidera con 99 votos electorales frente a 27 de Harris en las elecciones de EE.UU., según proyecciones			




			5 noviembre, 2024","Trump lidera con 99 votos electorales frente a 27 de Harris en las elecciones de EE.UU., según proyecciones			




			5 noviembre, 2024",,,,https://punonoticias.pe/iran-prohibe-biperes-y-walkie-talkies/,2025-09-18 00:01:16,"https://punonoticias.pe/wp-content/uploads/2024/11/464720996_9041186569279273_7987910443585981300_n-300x169.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/Escenificacion-Puno-300x161.jpg",Puno Noticias,2025-09-18 00:01:16,135,21
Favorite fashion bloggers’ Podcasts in 2022,,,"S/ 759 millones costará el Hospital Carlos Monge Medrano de Juliaca			




			8 julio, 2025","S/ 759 millones costará el Hospital Carlos Monge Medrano de Juliaca			




			8 julio, 2025",,,,https://punonoticias.pe/favorite-fashion-bloggers-podcasts-in-2022/,2025-09-18 00:01:18,"https://punonoticias.pe/wp-content/uploads/2025/07/Hospital-Carlos-Monge-Medrano-Juliaca-300x170.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/465763452_1069383304982728_1119216241365345330_n-300x177.jpg",Puno Noticias,2025-09-18 00:01:18,91,14
Impresionante escenificación de la salida de Manco Cápac y Mama Ocllo en Puno,,,"Rafael Nadal anuncia su retiro del tenis profesional a los 38 años: “Mil gracias a todos”			




			11 octubre, 2024","Rafael Nadal anuncia su retiro del tenis profesional a los 38 años: “Mil gracias a todos”			




			11 octubre, 2024",,,,https://punonoticias.pe/escenificacion-salida-manco-capac-mama-ocllo-puno/,2025-09-18 00:01:19,"https://punonoticias.pe/wp-content/uploads/2024/10/272205853_486512026170261_5571336276157265636_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Alianza-Lima-240x300.jpeg",Puno Noticias,2025-09-18 00:01:19,116,19
Operativo inopinado en la frontera Perú – Bolivia para prevenir la caza furtiva de vicuñas,,,"Irán prohíbe bíperes y walkie-talkies en vuelos tras las explosiones en Líbano			




			12 octubre, 2024","Irán prohíbe bíperes y walkie-talkies en vuelos tras las explosiones en Líbano			




			12 octubre, 2024",,,,https://punonoticias.pe/operativo-prevencion-caza-furtiva-vicunas-peru-bolivia/,2025-09-18 00:01:21,"https://punonoticias.pe/wp-content/uploads/2024/10/biper-300x170.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/517148797_1249118717009185_9062804291100011760_n-300x168.jpg",Puno Noticias,2025-09-18 00:01:21,105,15
Dos muertes maternas en partos domiciliarios en Puno esta semana generan alerta en la región,,,"Bolivia refuerza control militar en Desaguadero para combatir el contrabando de alimentos			




			23 octubre, 2024","Bolivia refuerza control militar en Desaguadero para combatir el contrabando de alimentos			




			23 octubre, 2024",,,,https://punonoticias.pe/muertes-maternas-partos-domiciliarios-puno/,2025-09-18 00:01:23,"https://punonoticias.pe/wp-content/uploads/2024/10/464391539_1060244472563278_3258311975674989060_n-300x225.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/465750883_1069380541649671_6891369543644089423_n-300x226.jpg",Puno Noticias,2025-09-18 00:01:23,116,15
S/ 759 millones costará el Hospital Carlos Monge Medrano de Juliaca,,,"Perú vs. Uruguay: Alineaciones confirmadas para el duelo clave de las Eliminatorias 2026			




			11 octubre, 2024","Perú vs. Uruguay: Alineaciones confirmadas para el duelo clave de las Eliminatorias 2026			




			11 octubre, 2024",,,,https://punonoticias.pe/hospital-carlos-monge-medrano-juliaca/,2025-09-18 00:01:25,"https://punonoticias.pe/wp-content/uploads/2024/10/462776554_1092042965617694_4406879208179954750_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/517161297_1248692970385093_4225458767107482948_n-300x169.jpg",Puno Noticias,2025-09-18 00:01:25,115,16
Allegados del alcalde de Caracoto agreden a periodistas para evitar declaraciones sobre conflicto de terrenos,,,"Why a Public Figure Shouldn’t Wear Diamonds			




			10 marzo, 2022","Why a Public Figure Shouldn’t Wear Diamonds			




			10 marzo, 2022",,,,https://punonoticias.pe/agresion-prensa-alcalde-caracoto/,2025-09-18 00:01:27,"https://punonoticias.pe/wp-content/uploads/2022/02/fiona-murray-KE95wIwKp4Y-unsplash-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464306727_1060208102566915_356696237239834355_n-300x169.jpg",Puno Noticias,2025-09-18 00:01:27,68,10
Portada - Puno Noticias,,,"Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/page/3/,2025-09-18 00:01:30,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-768x430.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Hospital-Carlos-Monge-Medrano-Juliaca-768x435.jpg",Puno Noticias,2025-09-18 00:01:30,140,21
Rafael Nadal anuncia su retiro del tenis profesional a los 38 años: “Mil gracias a todos”,,,"Declaran tres días no laborables en noviembre 2024 en Perú: conoce cuándo será, qué se celebra y cuánto te pagarán			




			11 octubre, 2024","Declaran tres días no laborables en noviembre 2024 en Perú: conoce cuándo será, qué se celebra y cuánto te pagarán			




			11 octubre, 2024",,,,https://punonoticias.pe/rafael-nadal-retiro-tenis/,2025-09-18 00:01:32,"https://punonoticias.pe/wp-content/uploads/2024/10/feriados-300x169.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464523815_1060218092565916_3057722776794282421_n-300x226.jpg",Puno Noticias,2025-09-18 00:01:32,141,23
Maduro pide a los “milicianos” indígenas estar “bien armados” para defender “la paz”,,,"Dos muertes maternas en partos domiciliarios en Puno esta semana generan alerta en la región			




			23 octubre, 2024","Dos muertes maternas en partos domiciliarios en Puno esta semana generan alerta en la región			




			23 octubre, 2024",,,,https://punonoticias.pe/maduro-milicianos-indigenas-armados/,2025-09-18 00:01:33,"https://punonoticias.pe/wp-content/uploads/2024/10/464316832_1060245155896543_5790530970068114772_n-300x168.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/462743790_1050946210159771_8065425647590098445_n-300x175.jpg",Puno Noticias,2025-09-18 00:01:33,119,18
Why a Public Figure Shouldn’t Wear Diamonds,,,"Ministro del Interior se pronuncia sobre paro nacional de transportistas y advierte contra actos violentos			




			11 octubre, 2024","Ministro del Interior se pronuncia sobre paro nacional de transportistas y advierte contra actos violentos			




			11 octubre, 2024",,,,https://punonoticias.pe/1284/,2025-09-18 00:01:35,"https://punonoticias.pe/wp-content/uploads/2024/10/mininter-300x201.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/evo-300x201.jpg",Puno Noticias,2025-09-18 00:01:35,133,18
Ministra de Cultura le responde al alcalde de Puno por no invitar a Presidenta Dina Boluarte a La Candelaria,,,"Massimo Sandi se une a los Diablos Rojos de Juliaca para la Copa Perú			




			24 octubre, 2024","Massimo Sandi se une a los Diablos Rojos de Juliaca para la Copa Perú			




			24 octubre, 2024",,,,https://punonoticias.pe/ministra-cultura-responde-alcalde-puno-no-invitacion-presidenta-dina-boluarte-candelaria/,2025-09-18 00:01:37,"https://punonoticias.pe/wp-content/uploads/2024/10/464397369_927465706094754_3965743636163987538_n-253x300.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464389347_1060217822565943_8832570889195979962_n-300x226.jpg",Puno Noticias,2025-09-18 00:01:37,96,17
Lo Último - Puno Noticias,,,"Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			



			8 julio, 2025		


			Leer más","Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			



			8 julio, 2025		


			Leer más",,,,https://punonoticias.pe/lo-ultimo/,2025-09-18 00:01:39,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-300x168.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Alianza-Lima-240x300.jpeg",Puno Noticias,2025-09-18 00:01:39,143,22
Massimo Sandi se une a los Diablos Rojos de Juliaca para la Copa Perú,,,"Juliaca: Delincuentes roban vehículo en la Subida de Apacheta			




			5 noviembre, 2024","Juliaca: Delincuentes roban vehículo en la Subida de Apacheta			




			5 noviembre, 2024",,,,https://punonoticias.pe/massimo-sandi-diablos-rojos-juliaca/,2025-09-18 00:01:41,"https://punonoticias.pe/wp-content/uploads/2024/11/465713858_1069387024982356_1263863631776830126_n-1-300x183.jpg, https://punonoticias.pe/wp-content/uploads/2024/01/IMG-20240124-WA0108-300x200.jpg",Puno Noticias,2025-09-18 00:01:41,89,12
Internacional - Puno Noticias,,,"Trump lidera con 99 votos electorales frente a 27 de Harris en las elecciones de EE.UU., según proyecciones			




			5 noviembre, 2024","Trump lidera con 99 votos electorales frente a 27 de Harris en las elecciones de EE.UU., según proyecciones			




			5 noviembre, 2024",,,,https://punonoticias.pe/internacional/,2025-09-18 00:01:42,"https://punonoticias.pe/wp-content/uploads/2024/11/464720996_9041186569279273_7987910443585981300_n.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/evo.jpg",Puno Noticias,2025-09-18 00:01:42,135,21
Paro indefinido: transportistas convocan a paralización nacional tras fracaso de diálogo con el Congreso,,,"Campaña de atención integral de salud infantil en San Román			




			5 noviembre, 2024","Campaña de atención integral de salud infantil en San Román			




			5 noviembre, 2024",,,,https://punonoticias.pe/paro-indefinido-transportistas-convocan-paralizacion-nacional/,2025-09-18 00:01:44,"https://punonoticias.pe/wp-content/uploads/2024/11/465579622_1069381098316282_4449798550427919555_n-300x226.jpg, https://punonoticias.pe/wp-content/uploads/2024/01/keiko-fujimori-300x194.jpg",Puno Noticias,2025-09-18 00:01:44,87,13
Caso Interoceánica Sur: Fiscal José Domingo Pérez estima que sentencia contra Alejandro Toledo se conocerá en dos semanas,,,"Perú vs. Uruguay: Alineaciones confirmadas para el duelo clave de las Eliminatorias 2026			




			11 octubre, 2024","Perú vs. Uruguay: Alineaciones confirmadas para el duelo clave de las Eliminatorias 2026			




			11 octubre, 2024",,,,https://punonoticias.pe/sentencia-alejandro-toledo-caso-interoceanica/,2025-09-18 00:01:44,"https://punonoticias.pe/wp-content/uploads/2024/10/462776554_1092042965617694_4406879208179954750_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Alianza-Lima-240x300.jpeg",Puno Noticias,2025-09-18 00:01:44,115,16
Muro de adobe aplasta a madre de familia en Huancané mientras vendía carne,,,"Internos del penal de Juliaca elaboran más de 60 mil coronas para la feria “Cárceles Productivas”			




			23 octubre, 2024","Internos del penal de Juliaca elaboran más de 60 mil coronas para la feria “Cárceles Productivas”			




			23 octubre, 2024",,,,https://punonoticias.pe/muro-aplasta-madre-familia-huancane/,2025-09-18 00:01:46,"https://punonoticias.pe/wp-content/uploads/2024/10/464389347_1060217822565943_8832570889195979962_n-300x226.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/462743790_1050946210159771_8065425647590098445_n-300x175.jpg",Puno Noticias,2025-09-18 00:01:46,124,19
Hallan cuerpo sin vida de un joven en la Laguna Confinada de Puno,,,"Directiva ralentiza ejecución presupuestal en el Gobierno Regional de Puno			




			5 noviembre, 2024","Directiva ralentiza ejecución presupuestal en el Gobierno Regional de Puno			




			5 noviembre, 2024",,,,https://punonoticias.pe/hallan-cuerpo-sin-vida-en-laguna-confinada-de-puno/,2025-09-18 00:01:48,"https://punonoticias.pe/wp-content/uploads/2024/11/465763452_1069383304982728_1119216241365345330_n-300x177.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/nicolas-maduro-300x200.jpg",Puno Noticias,2025-09-18 00:01:48,102,13
Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable,,,"Asociación de Víctimas Solicita Exclusión de PNP y FFAA de la Festividad de la Virgen de la Candelaria 2024 en Puno			




			26 enero, 2024","Asociación de Víctimas Solicita Exclusión de PNP y FFAA de la Festividad de la Virgen de la Candelaria 2024 en Puno			




			26 enero, 2024",,,,https://punonoticias.pe/suspenden-atencion-hospital-carlos-monge-juliaca/,2025-09-18 00:01:49,"https://punonoticias.pe/wp-content/uploads/2024/01/421588385_887836203137440_4813217886945642767_n-300x165.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/gareca-01-300x170.jpg",Puno Noticias,2025-09-18 00:01:49,140,24
Deportes - Puno Noticias,,,"Alianza Lima anuncia la salida de Gonzalo Aguirre a días del final del Torneo Apertura 2025			




			8 julio, 2025","Alianza Lima anuncia la salida de Gonzalo Aguirre a días del final del Torneo Apertura 2025			




			8 julio, 2025",,,,https://punonoticias.pe/deportes/,2025-09-18 00:01:51,"https://punonoticias.pe/wp-content/uploads/2025/07/Alianza-Lima.jpeg, https://punonoticias.pe/wp-content/uploads/2024/11/462743655_1092953788859945_119915264087360954_n-768x512.jpg",Puno Noticias,2025-09-18 00:01:51,115,19
Siete delincuentes fuertemente armados asaltan vivienda en el sector de la salida a Arequipa,,,"Habitantes de Hiroshima ven un recordatorio importante en el Nobel de la Paz			




			12 octubre, 2024","Habitantes de Hiroshima ven un recordatorio importante en el Nobel de la Paz			




			12 octubre, 2024",,,,https://punonoticias.pe/asalto-vivienda-juliaca-puno/,2025-09-18 00:01:53,"https://punonoticias.pe/wp-content/uploads/2024/10/hiroshima-300x198.jpg, https://punonoticias.pe/wp-content/uploads/2024/08/457313944_902966598539324_3958387796226303952_n-300x200.jpg",Puno Noticias,2025-09-18 00:01:53,103,16
